"","year","oshpd_facility_number","facility_name","county_name","type_of_control","type_of_care","count"
"4204",2014,331216,"JOHN F KENNEDY MEMORIAL HOSPITAL","RIVERSIDE","Investor","Acute",9964
"4205",2014,331226,"PACIFIC GROVE HOSPITAL","RIVERSIDE","Investor","Psychiatric",738
"4206",2014,331226,"PACIFIC GROVE HOSPITAL","RIVERSIDE","Investor","Chemical Dependency",388
"4207",2014,331288,"PALO VERDE HOSPITAL","RIVERSIDE","District","Acute",1151
"4208",2014,331293,"PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","RIVERSIDE","Non-Profit","Acute",12158
"4209",2014,331312,"RIVERSIDE COMMUNITY HOSPITAL","RIVERSIDE","Investor","Acute",25008
"4210",2014,331326,"SAN GORGONIO MEMORIAL HOSPITAL","RIVERSIDE","District","Acute",4146
"4211",2014,332172,"KINDRED HOSPITAL - RIVERSIDE","RIVERSIDE","Investor","Acute",419
"4212",2014,334018,"MENIFEE VALLEY MEDICAL CENTER","RIVERSIDE","Investor","Acute",2968
"4213",2014,334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE","RIVERSIDE","Non-Profit","Acute",14367
"4214",2014,334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY","RIVERSIDE","Non-Profit","Acute",5189
"4215",2014,334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","RIVERSIDE","Investor","Acute",17529
"4216",2014,334457,"TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY","RIVERSIDE","Investor","Psychiatric",927
"4217",2014,334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","RIVERSIDE","City/County","Acute",16994
"4218",2014,334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","RIVERSIDE","City/County","Psychiatric",4060
"4219",2014,334564,"TEMECULA VALLEY HOSPITAL","RIVERSIDE","Investor","Acute",3776
"4220",2014,334589,"LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA","RIVERSIDE","Non-Profit","Acute",9954
"4221",2014,34002,"SUTTER AMADOR HOSPITAL","AMADOR","Non-Profit","Acute",2708
"4222",2014,340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO","SACRAMENTO","Non-Profit","Acute",9372
"4223",2014,340947,"MERCY GENERAL HOSPITAL","SACRAMENTO","Non-Profit","Acute",17409
"4224",2014,340947,"MERCY GENERAL HOSPITAL","SACRAMENTO","Non-Profit","Physical Rehabilitation",562
"4225",2014,340950,"MERCY SAN JUAN HOSPITAL","SACRAMENTO","Non-Profit","Acute",25206
"4226",2014,340951,"METHODIST HOSPITAL OF SACRAMENTO","SACRAMENTO","Non-Profit","Acute",12344
"4227",2014,340951,"METHODIST HOSPITAL OF SACRAMENTO","SACRAMENTO","Non-Profit","Skilled Nursing/Intermediate Care",699
"4228",2014,341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","SACRAMENTO","UC","Acute",30414
"4229",2014,341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","SACRAMENTO","UC","Physical Rehabilitation",409
"4230",2014,341051,"SUTTER GENERAL HOSPITAL","SACRAMENTO","Non-Profit","Acute",11509
"4231",2014,341051,"SUTTER GENERAL HOSPITAL","SACRAMENTO","Non-Profit","Skilled Nursing/Intermediate Care",2
"4232",2014,341052,"SUTTER MEMORIAL HOSPITAL","SACRAMENTO","Non-Profit","Acute",21253
"4233",2014,342344,"KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO","SACRAMENTO","Non-Profit","Acute",15590
"4234",2014,342392,"SIERRA VISTA HOSPITAL","SACRAMENTO","Investor","Psychiatric",5128
"4235",2014,344011,"SACRAMENTO MENTAL HEALTH TREATMENT CENTER","SACRAMENTO","City/County","Psychiatric",527
"4236",2014,344017,"SUTTER CENTER FOR PSYCHIATRY","SACRAMENTO","Non-Profit","Psychiatric",3185
"4237",2014,344021,"HERITAGE OAKS HOSPITAL","SACRAMENTO","Investor","Psychiatric",4153
"4238",2014,344029,"MERCY HOSPITAL OF FOLSOM","SACRAMENTO","Non-Profit","Acute",7175
"4239",2014,344035,"VIBRA HOSPITAL OF SACRAMENTO","SACRAMENTO","Investor","Acute",410
"4240",2014,344114,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.","SACRAMENTO","Non-Profit","Acute",1197
"4241",2014,344114,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.","SACRAMENTO","Non-Profit","Physical Rehabilitation",5
"4242",2014,344170,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","SACRAMENTO","Investor","Psychiatric",733
"4243",2014,344188,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO","SACRAMENTO","Investor","Psychiatric",496
"4244",2014,350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","District","Acute",2595
"4245",2014,350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","District","Skilled Nursing/Intermediate Care",137
"4246",2014,361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","District","Acute",162
"4247",2014,361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","District","Skilled Nursing/Intermediate Care",19
"4248",2014,361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","Investor","Acute",5144
"4249",2014,361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","Non-Profit","Acute",4600
"4250",2014,361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","Non-Profit","Acute",33269
"4251",2014,361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","Non-Profit","Chemical Dependency",393
"4252",2014,361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Non-Profit","Acute",30780
"4253",2014,361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","Non-Profit","Physical Rehabilitation",988
"4254",2014,361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","District","Acute",286
"4255",2014,361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","District","Skilled Nursing/Intermediate Care",33
"4256",2014,361274,"KINDRED HOSPITAL - ONTARIO","SAN BERNARDINO","Investor","Acute",917
"4257",2014,361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Non-Profit","Acute",13505
"4258",2014,361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Non-Profit","Skilled Nursing/Intermediate Care",578
"4259",2014,361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","Non-Profit","Psychiatric",916
"4260",2014,361318,"SAN ANTONIO COMMUNITY HOSPITAL","SAN BERNARDINO","Non-Profit","Acute",17497
"4261",2014,361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Non-Profit","Acute",9455
"4262",2014,361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Non-Profit","Skilled Nursing/Intermediate Care",41
"4263",2014,361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","Non-Profit","Psychiatric",4702
"4264",2014,361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","Non-Profit","Acute",17321
"4265",2014,361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","Non-Profit","Acute",17986
"4266",2014,361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","Investor","Acute",7424
"4267",2014,361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","Investor","Acute",608
"4268",2014,362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","District","Acute",3297
"4269",2014,362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","District","Skilled Nursing/Intermediate Care",385
"4270",2014,364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Non-Profit","Psychiatric",3901
"4271",2014,364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Non-Profit","Chemical Dependency",543
"4272",2014,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",5860
"4273",2014,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",1180
"4274",2014,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Acute",10654
"4275",2014,364188,"KINDRED HOSPITAL - RANCHO","SAN BERNARDINO","Investor","Acute",729
"4276",2014,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Acute",19752
"4277",2014,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Psychiatric",3936
"4278",2014,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Acute",2590
"4279",2014,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Non-Profit","Skilled Nursing/Intermediate Care",27
"4280",2014,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Non-Profit","Physical Rehabilitation",15
"4281",2014,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Acute",6180
"4282",2014,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Physical Rehabilitation",179
"4283",2014,370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Acute",18229
"4284",2014,370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",103
"4285",2014,370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Psychiatric",816
"4286",2014,370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Physical Rehabilitation",97
"4287",2014,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Acute",1899
"4288",2014,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",310
"4289",2014,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Acute",18350
"4290",2014,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",405
"4291",2014,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Acute",20893
"4292",2014,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","District","Acute",1385
"4293",2014,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","District","Skilled Nursing/Intermediate Care",430
"4294",2014,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Acute",30125
"4295",2014,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",151
"4296",2014,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",1432
"4297",2014,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",268
"4298",2014,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Acute",620
"4299",2014,370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Acute",26776
"4300",2014,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Acute",33635
"4301",2014,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",1748
"4302",2014,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",5437
"4303",2014,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Psychiatric",2052
"4304",2014,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Chemical Dependency",195
"4305",2014,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Acute",25035
"4306",2014,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Psychiatric",1472
"4307",2014,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Physical Rehabilitation",528
"4308",2014,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Acute",4715
"4309",2014,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Psychiatric",1909
"4310",2014,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Physical Rehabilitation",129
"4311",2014,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Acute",19295
"4312",2014,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Acute",16425
"4313",2014,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Psychiatric",1328
"4314",2014,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Physical Rehabilitation",169
"4315",2014,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Acute",28216
"4316",2014,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Psychiatric",891
"4317",2014,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Acute",454
"4318",2014,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Acute",16927
"4319",2014,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",643
"4320",2014,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Acute",7382
"4321",2014,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Skilled Nursing/Intermediate Care",551
"4322",2014,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Psychiatric",195
"4323",2014,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Acute",9126
"4324",2014,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Acute",11895
"4325",2014,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Physical Rehabilitation",608
"4326",2014,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Psychiatric",2734
"4327",2014,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Chemical Dependency",499
"4328",2014,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Chemical Dependency",261
"4329",2014,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Skilled Nursing/Intermediate Care",41
"4330",2014,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Psychiatric",2588
"4331",2014,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Acute",943
"4332",2014,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",1315
"4333",2014,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Psychiatric",119
"4334",2014,380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Acute",14502
"4335",2014,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Acute",55
"4336",2014,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Skilled Nursing/Intermediate Care",941
"4337",2014,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Physical Rehabilitation",27
"4338",2014,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","Non-Profit","Psychiatric",666
"4339",2014,380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","Non-Profit","Acute",24592
"4340",2014,380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",366
"4341",2014,380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","Non-Profit","Psychiatric",773
"4342",2014,380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","Non-Profit","Acute",3257
"4343",2014,380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",523
"4344",2014,380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","Non-Profit","Physical Rehabilitation",526
"4345",2014,380939,"SAN FRANCISCO GENERAL HOSPITAL","SAN FRANCISCO","City/County","Acute",15017
"4346",2014,380939,"SAN FRANCISCO GENERAL HOSPITAL","SAN FRANCISCO","City/County","Skilled Nursing/Intermediate Care",404
"4347",2014,380939,"SAN FRANCISCO GENERAL HOSPITAL","SAN FRANCISCO","City/County","Psychiatric",1928
"4348",2014,380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","Non-Profit","Acute",4331
"4349",2014,380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","Non-Profit","Psychiatric",1167
"4350",2014,380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","Non-Profit","Physical Rehabilitation",422
"4351",2014,380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","Non-Profit","Acute",4369
"4352",2014,380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",387
"4353",2014,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Acute",3842
"4354",2014,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",212
"4355",2014,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Psychiatric",877
"4356",2014,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Physical Rehabilitation",380
"4357",2014,381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","UC","Acute",30994
"4358",2014,382715,"CHINESE HOSPITAL","SAN FRANCISCO","Non-Profit","Acute",1772
"4359",2014,390846,"DAMERON HOSPITAL","SAN JOAQUIN","Non-Profit","Acute",8942
"4360",2014,390923,"LODI MEMORIAL HOSPITAL","SAN JOAQUIN","Non-Profit","Acute",7936
"4361",2014,390923,"LODI MEMORIAL HOSPITAL","SAN JOAQUIN","Non-Profit","Physical Rehabilitation",118
"4362",2014,391010,"SAN JOAQUIN GENERAL HOSPITAL","SAN JOAQUIN","City/County","Acute",10769
"4363",2014,391042,"ST. JOSEPH'S MEDICAL CENTER OF STOCKTON","SAN JOAQUIN","Non-Profit","Acute",17614
"4364",2014,391056,"SUTTER TRACY COMMUNITY HOSPITAL","SAN JOAQUIN","Non-Profit","Acute",4674
"4365",2014,392232,"ST. JOSEPH'S BEHAVIORAL HEALTH CENTER","SAN JOAQUIN","Non-Profit","Psychiatric",1878
"4366",2014,392287,"DOCTORS HOSPITAL OF MANTECA","SAN JOAQUIN","Investor","Acute",4309
"4367",2014,394003,"SAN JOAQUIN COUNTY P.H.F.","SAN JOAQUIN","City/County","Psychiatric",574
"4368",2014,394009,"KAISER FOUNDATION HOSPITAL - MANTECA","SAN JOAQUIN","Non-Profit","Acute",12279
"4369",2014,394009,"KAISER FOUNDATION HOSPITAL - MANTECA","SAN JOAQUIN","Non-Profit","Skilled Nursing/Intermediate Care",11
"4370",2014,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","Non-Profit","Acute",2258
"4371",2014,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","Non-Profit","Physical Rehabilitation",519
"4372",2014,400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","Non-Profit","Acute",4607
"4373",2014,400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","Investor","Acute",6229
"4374",2014,400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","Investor","Acute",5102
"4375",2014,404046,"SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY","SAN LUIS OBISPO","City/County","Psychiatric",1180
"4376",2014,40802,"BIGGS GRIDLEY MEMORIAL HOSPITAL","BUTTE","Non-Profit","Acute",650
"4377",2014,40802,"BIGGS GRIDLEY MEMORIAL HOSPITAL","BUTTE","Non-Profit","Skilled Nursing/Intermediate Care",123
"4378",2014,40875,"FEATHER RIVER HOSPITAL","BUTTE","Non-Profit","Acute",5626
"4379",2014,40937,"OROVILLE HOSPITAL","BUTTE","Non-Profit","Acute",11436
"4380",2014,40962,"ENLOE MEDICAL CENTER- ESPLANADE","BUTTE","Non-Profit","Acute",15736
"4381",2014,40962,"ENLOE MEDICAL CENTER- ESPLANADE","BUTTE","Non-Profit","Psychiatric",725
"4382",2014,40962,"ENLOE MEDICAL CENTER- ESPLANADE","BUTTE","Non-Profit","Physical Rehabilitation",470
"4383",2014,410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","City/County","Acute",2740
"4384",2014,410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","City/County","Skilled Nursing/Intermediate Care",475
"4385",2014,410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","City/County","Psychiatric",554
"4386",2014,410804,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","SAN MATEO","Non-Profit","Acute",8713
"4387",2014,410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","Non-Profit","Acute",5283
"4388",2014,410817,"SETON MEDICAL CENTER","SAN MATEO","Non-Profit","Acute",6960
"4389",2014,410817,"SETON MEDICAL CENTER","SAN MATEO","Non-Profit","Skilled Nursing/Intermediate Care",42
"4390",2014,410828,"SETON COASTSIDE","SAN MATEO","Non-Profit","Skilled Nursing/Intermediate Care",65
"4391",2014,410852,"MILLS-PENINSULA MEDICAL CENTER","SAN MATEO","Non-Profit","Acute",13618
"4392",2014,410852,"MILLS-PENINSULA MEDICAL CENTER","SAN MATEO","Non-Profit","Psychiatric",1376
"4393",2014,410852,"MILLS-PENINSULA MEDICAL CENTER","SAN MATEO","Non-Profit","Chemical Dependency",466
"4394",2014,410891,"SEQUOIA HOSPITAL","SAN MATEO","Non-Profit","Acute",6918
"4395",2014,414018,"MENLO PARK SURGICAL HOSPITAL","SAN MATEO","Non-Profit","Acute",191
"4396",2014,420483,"GOLETA VALLEY COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Acute",1587
"4397",2014,420483,"GOLETA VALLEY COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Skilled Nursing/Intermediate Care",14
"4398",2014,420491,"LOMPOC VALLEY MEDICAL CENTER","SANTA BARBARA","District","Acute",2866
"4399",2014,420491,"LOMPOC VALLEY MEDICAL CENTER","SANTA BARBARA","District","Skilled Nursing/Intermediate Care",241
"4400",2014,420493,"MARIAN REGIONAL MEDICAL CENTER","SANTA BARBARA","Non-Profit","Acute",13870
"4401",2014,420493,"MARIAN REGIONAL MEDICAL CENTER","SANTA BARBARA","Non-Profit","Skilled Nursing/Intermediate Care",496
"4402",2014,420514,"SANTA BARBARA COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Acute",18406
"4403",2014,420514,"SANTA BARBARA COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Psychiatric",1311
"4404",2014,420514,"SANTA BARBARA COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Physical Rehabilitation",568
"4405",2014,420522,"SANTA YNEZ VALLEY COTTAGE HOSPITAL","SANTA BARBARA","Non-Profit","Acute",222
"4406",2014,424002,"SANTA BARBARA PSYCHIATRIC HEALTH FACILITY","SANTA BARBARA","City/County","Psychiatric",336
"4407",2014,430705,"REGIONAL MEDICAL OF SAN JOSE","SANTA CLARA","Investor","Acute",12436
"4408",2014,430705,"REGIONAL MEDICAL OF SAN JOSE","SANTA CLARA","Investor","Unknown",3
"4409",2014,430763,"EL CAMINO HOSPITAL","SANTA CLARA","Non-Profit","Acute",22392
"4410",2014,430763,"EL CAMINO HOSPITAL","SANTA CLARA","Non-Profit","Psychiatric",878
"4411",2014,430763,"EL CAMINO HOSPITAL","SANTA CLARA","Non-Profit","Physical Rehabilitation",574
"4412",2014,430779,"GOOD SAMARITAN HOSPITAL-SAN JOSE","SANTA CLARA","Investor","Acute",18584
"4413",2014,430779,"GOOD SAMARITAN HOSPITAL-SAN JOSE","SANTA CLARA","Investor","Psychiatric",633
"4414",2014,430779,"GOOD SAMARITAN HOSPITAL-SAN JOSE","SANTA CLARA","Investor","Physical Rehabilitation",341
"4415",2014,430779,"GOOD SAMARITAN HOSPITAL-SAN JOSE","SANTA CLARA","Investor","Unknown",6
"4416",2014,430837,"O'CONNOR HOSPITAL","SANTA CLARA","Non-Profit","Acute",13569
"4417",2014,430837,"O'CONNOR HOSPITAL","SANTA CLARA","Non-Profit","Skilled Nursing/Intermediate Care",18
"4418",2014,430883,"SANTA CLARA VALLEY MEDICAL CENTER","SANTA CLARA","City/County","Acute",24315
"4419",2014,430883,"SANTA CLARA VALLEY MEDICAL CENTER","SANTA CLARA","City/County","Psychiatric",1048
"4420",2014,430883,"SANTA CLARA VALLEY MEDICAL CENTER","SANTA CLARA","City/County","Physical Rehabilitation",673
"4421",2014,430905,"STANFORD HOSPITAL","SANTA CLARA","Non-Profit","Acute",24513
"4422",2014,430905,"STANFORD HOSPITAL","SANTA CLARA","Non-Profit","Psychiatric",412
"4423",2014,430905,"STANFORD HOSPITAL","SANTA CLARA","Non-Profit","Unknown",4
"4424",2014,431506,"KAISER FOUNDATION HOSPITAL - SAN JOSE","SANTA CLARA","Non-Profit","Acute",12888
"4425",2014,434040,"LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD","SANTA CLARA","Non-Profit","Acute",16268
"4426",2014,434051,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","SANTA CLARA","Investor","Skilled Nursing/Intermediate Care",27
"4427",2014,434138,"ST. LOUISE REGIONAL HOSPITAL","SANTA CLARA","Non-Profit","Acute",3313
"4428",2014,434153,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","SANTA CLARA","Non-Profit","Acute",23683
"4429",2014,434218,"KAISER PERMANENTE P.H.F - SANTA CLARA","SANTA CLARA","Non-Profit","Psychiatric",1063
"4430",2014,44006,"BUTTE COUNTY MENTAL HEALTH SERVICES","BUTTE","City/County","Psychiatric",535
"4431",2014,440755,"DOMINICAN HOSPITAL","SANTA CRUZ","Non-Profit","Acute",10354
"4432",2014,440755,"DOMINICAN HOSPITAL","SANTA CRUZ","Non-Profit","Physical Rehabilitation",512
"4433",2014,444012,"SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ","SANTA CRUZ","Non-Profit","Acute",2508
"4434",2014,444013,"WATSONVILLE COMMUNITY HOSPITAL","SANTA CRUZ","Investor","Acute",5692
"4435",2014,450936,"MAYERS MEMORIAL HOSPITAL","SHASTA","District","Acute",362
"4436",2014,450936,"MAYERS MEMORIAL HOSPITAL","SHASTA","District","Skilled Nursing/Intermediate Care",127
